temperature,humidity,co2
21.04,72.45,1098
21.01,72.43,1078
20.99,72.33,1052
20.97,72.23,1036
20.93,72.22,1008
20.91,72.13,1005
20.89,72.03,972
20.87,71.99,955
20.85,71.91,946
20.84,71.84,948
20.81,71.78,926
20.8,71.74,900
20.79,71.65,878
20.76,71.54,874
20.75,71.51,855
20.73,71.46,842
20.72,71.37,824
20.71,71.34,814
20.69,71.25,811
20.67,71.23,798
20.66,71.15,788
20.64,71.1,787
20.62,71.1,755
20.61,71.0,742
20.59,70.93,739
20.58,70.91,731
20.56,70.84,718
20.55,70.84,726
20.54,70.78,712
20.52,70.77,691
20.52,70.72,682
20.5,70.69,682
20.49,70.69,692
20.48,70.6,678
20.46,70.6,663
20.46,70.58,647
20.44,70.53,645
20.43,70.49,636
20.42,70.5,636
20.4,70.5,639
20.39,70.42,631
20.39,70.37,623
20.37,70.34,618
20.37,70.29,603
20.36,70.27,612
20.34,70.25,608
20.32,70.25,589
20.32,70.24,584
20.31,70.21,587
20.3,70.14,582
20.29,70.16,579
20.28,70.14,573
20.27,70.07,567
20.27,70.07,558
20.26,70.01,563
20.25,70.02,562
20.24,69.95,564
20.24,69.95,538
20.22,69.94,540
20.21,69.92,536
20.2,69.94,533
20.19,69.87,530
20.18,69.84,523
20.17,69.83,511
20.15,69.82,523
20.15,69.76,513
20.14,69.74,508
20.13,69.7,507
20.12,69.68,509
20.11,69.67,510
20.11,69.61,506
20.09,69.61,481
20.08,69.63,495
20.08,69.6,480
20.07,69.62,494
20.06,69.55,482
20.05,69.52,489
20.04,69.47,480
20.03,69.49,482
20.02,69.44,481
20.02,69.4,474
20.01,69.42,474
20.0,69.45,478
20.0,69.42,462
20.0,69.43,450
19.99,69.46,458
19.99,69.45,455
19.99,69.47,456
19.98,69.47,445
19.98,69.52,459
19.98,69.51,471
19.98,69.53,448
19.99,69.52,450
19.99,69.55,448
19.99,69.56,450
19.99,69.59,437
19.99,69.59,451
20.0,69.63,447
19.99,69.69,432
19.99,69.74,459
19.99,69.73,450
19.99,69.74,440
19.99,69.83,442
19.99,69.84,435
19.99,69.9,438
19.98,69.97,429
19.98,69.96,451
19.98,70.04,438
19.97,70.09,432
19.97,70.12,432
19.98,70.15,431
19.98,70.23,433
19.98,70.25,435
19.97,70.31,430
19.97,70.36,437
19.96,70.44,436
19.97,70.45,434
19.97,70.52,424
19.96,70.57,437
19.95,70.63,424
19.95,70.7,435
19.95,70.73,415
19.94,70.8,433
19.95,70.81,425
19.94,70.85,430
19.94,70.89,435
19.94,70.92,422
19.93,70.99,428
19.93,70.99,428
19.93,70.98,421
19.93,70.99,430
19.93,71.0,425
19.94,70.98,421
19.94,70.95,421
19.94,70.98,431
19.94,70.96,417
19.94,70.97,418
19.94,70.95,419
19.93,70.97,431
19.93,71.0,426
19.93,70.97,430
19.94,70.97,426
19.93,70.96,428
19.93,70.96,417
19.94,70.94,425
19.94,70.94,429
19.94,70.94,420
19.95,70.93,416
19.95,70.94,419
19.95,70.93,419
19.96,70.9,422
19.96,70.9,434
19.96,70.93,424
19.96,71.07,437
20.06,71.62,535
20.25,71.76,640
20.45,71.64,706
20.61,71.68,788
20.74,71.54,834
20.87,71.57,890
20.93,71.6,931
20.99,71.71,977
21.07,71.89,1019
21.15,71.92,1090
21.2,71.95,1142
21.24,72.16,1155
21.27,72.21,1194
21.3,72.3,1208
21.32,72.4,1249
21.36,72.62,1277
21.36,72.63,1294
21.35,72.57,1273
21.32,73.39,1328
21.29,73.02,1321
21.26,73.4,1308
21.21,72.97,1224
21.12,72.84,1154
21.05,72.78,1082
21.0,72.8,1012
20.95,72.85,938
20.91,72.88,809
20.89,73.02,778
20.92,73.13,732
21.01,73.59,771
21.19,74.19,881
21.41,74.2,983
21.64,74.07,1058
21.86,74.34,1238
22.06,74.36,1400
22.22,74.51,1553
22.35,75.02,1722
22.47,75.31,1856
22.58,75.53,2018
22.67,75.66,2161
22.75,75.84,2290
22.8,76.04,2399
22.88,76.16,2481
22.95,76.35,2590
23.01,76.53,2698
23.06,76.63,2796
23.11,76.85,2880
23.14,77.1,3006
23.18,77.2,3039
23.2,77.41,3106
23.24,77.61,3224
23.29,77.76,3293
23.32,77.96,3379
23.32,78.15,3426
23.32,78.37,3507
23.27,78.46,3472
23.12,77.71,3204
22.82,76.57,2566
22.53,75.87,2055
22.29,75.78,1786
22.11,75.64,1659
21.97,75.21,1377
21.9,75.18,1284
21.84,74.84,1112
21.82,74.68,1023
21.86,74.83,1080
21.92,75.04,1140
22.05,75.46,1287
22.22,75.59,1386
22.34,75.68,1474
22.44,75.82,1574
22.52,75.95,1649
22.6,76.13,1754
22.68,76.24,1832
22.74,76.4,1935
22.81,76.44,1991
22.84,76.54,2061
22.89,76.66,2146
22.94,76.69,2232
22.95,76.8,2300
22.95,77.01,2368
22.97,77.13,2424
22.97,77.16,2478
22.96,77.29,2510
22.91,77.4,2519
22.89,77.28,2508
22.74,77.03,2317
22.57,76.53,2094
22.42,76.32,1824
22.34,76.11,1635
22.35,76.33,1606
22.43,77.29,1699
22.53,77.33,1737
22.69,77.63,1839
22.84,77.73,1961
22.93,77.98,2075
23.02,78.46,2236
23.11,78.76,2337
23.18,78.8,2453
23.22,79.23,2558
23.25,79.42,2661
23.3,79.47,2740
23.31,79.47,2749
23.32,79.58,2804
23.31,79.64,2830
23.3,79.78,2885
23.27,79.74,2896
23.17,79.73,2797
23.03,79.56,2699
22.84,79.26,2513
22.69,79.2,2416
22.62,79.03,2304
22.6,79.15,2317
22.59,78.68,2118
22.61,78.92,2164
22.69,79.2,2279
22.76,78.91,2291
22.77,79.06,2260
22.77,78.57,2081
22.8,78.48,1958
22.9,78.99,2122
23.04,79.02,2248
23.2,79.39,2425
23.34,80.45,2634
23.43,79.89,2696
23.48,79.89,2811
23.52,80.33,2948
23.55,80.84,3087
23.59,81.08,3180
23.64,81.51,3284
23.71,81.79,3409
23.73,82.06,3533
23.77,82.01,3592
23.8,82.23,3637
23.81,82.29,3772
23.84,82.41,3882
23.9,82.14,3861
23.91,82.31,3953
23.9,82.36,4004
23.91,82.62,4076
23.93,82.37,4087
23.92,81.66,3987
23.68,81.14,3610
23.36,80.06,3111
23.06,80.94,2984
22.83,81.71,3023
22.64,82.02,2968
22.5,82.1,2910
22.37,82.19,2871
22.27,82.17,2770
22.18,82.1,2702
22.1,82.01,2645
22.02,81.85,2590
21.96,81.72,2495
21.9,81.57,2435
21.85,81.45,2402
21.81,81.28,2333
21.77,81.14,2258
21.71,81.2,2217
21.68,81.03,2172
21.65,80.93,2149
21.62,80.91,2067
21.58,80.91,2087
21.55,80.93,2061
21.52,80.81,2026
21.49,80.77,1976
21.47,80.62,1951
21.44,80.5,1897
21.42,80.5,1900
21.4,80.47,1887
21.38,80.44,1858
21.36,80.39,1840
21.35,80.3,1823
21.33,80.21,1788
21.32,80.2,1793
21.3,80.11,1762
21.28,80.08,1731
21.26,80.01,1700
21.24,79.96,1675
21.23,79.9,1647
21.22,79.86,1631
21.21,79.78,1612
21.19,79.72,1562
21.18,79.67,1557
21.16,79.59,1513
21.15,79.54,1503
21.14,79.5,1471
21.13,79.44,1452
21.12,79.37,1436
21.1,79.32,1400
21.09,79.29,1394
21.08,79.23,1375
21.07,79.19,1345
21.05,79.13,1312
21.05,79.07,1296
21.04,79.03,1285
21.03,78.97,1269
21.02,78.94,1238
21.01,78.92,1227
21.0,78.86,1205
20.99,78.79,1178
20.98,78.8,1182
20.97,78.77,1167
20.96,78.74,1130
20.95,78.68,1116
20.94,78.64,1108
20.93,78.59,1090
20.92,78.57,1080
20.91,78.54,1061
20.91,78.49,1032
20.9,78.41,1025
20.89,78.44,1031
20.88,78.4,1002
20.87,78.36,983
20.86,78.29,986
20.86,78.25,959
20.85,78.22,943
20.84,78.2,934
20.83,78.1,912
20.83,78.05,892
20.82,78.07,893
20.81,78.02,892
20.81,78.01,874
20.8,77.98,866
20.79,77.95,874
20.79,77.9,832
20.78,77.89,847
20.78,77.86,833
20.77,77.85,839
20.77,77.77,817
20.76,77.78,810
20.75,77.71,802
20.74,77.72,787
20.74,77.66,783
20.73,77.68,778
20.72,77.6,760
20.72,77.62,770
20.71,77.54,753
20.7,77.54,758
20.69,77.51,734
20.69,77.5,719
20.68,77.44,722
20.68,77.42,714
20.67,77.4,715
20.66,77.37,707
20.65,77.4,711
20.65,77.33,701
20.64,77.3,697
20.64,77.3,688
20.63,77.29,681
20.62,77.26,673
20.61,77.27,669
20.61,77.25,670
20.6,77.22,671
20.6,77.19,680
20.59,77.18,656
20.59,77.16,657
20.58,77.18,648
20.57,77.15,660
20.56,77.13,652
20.56,77.12,649
20.55,77.1,672
20.54,77.11,638
20.54,77.07,644
20.54,77.04,641
20.54,77.01,631
20.53,76.99,643
20.53,76.99,634
20.52,76.98,638
20.51,76.95,649
20.51,76.94,649
20.5,76.9,636
20.5,76.9,637
20.49,76.89,638
20.49,76.87,621
20.48,76.87,632
20.47,76.86,634
20.47,76.86,614
20.47,76.81,634
20.47,76.78,626
20.48,76.92,631
20.6,77.3,732
20.79,77.42,839
21.01,77.34,936
21.22,77.36,1042
21.39,77.38,1156
21.54,77.37,1237
21.67,77.51,1352
21.77,77.52,1427
21.86,77.7,1497
21.94,77.84,1576
22.01,77.76,1618
22.07,77.82,1700
22.12,78.08,1744
22.17,78.4,1863
22.2,78.65,1939
22.23,78.58,1991
22.27,78.5,2034
22.3,78.57,2085
22.32,78.76,2162
22.34,78.89,2210
22.36,78.93,2261
22.38,78.94,2311
22.34,78.85,2289
22.2,78.95,2207
22.05,79.19,2153
21.93,79.2,2071
21.82,79.25,1984
21.74,79.28,1926
21.68,79.26,1862
21.63,79.2,1812
21.6,79.14,1780
21.58,79.06,1740
21.57,78.98,1727
21.55,78.91,1705
21.55,78.79,1663
21.54,78.72,1646
21.54,78.62,1633
21.55,78.54,1608
21.57,78.39,1605
21.59,78.23,1605
21.59,78.13,1597
21.6,78.03,1583
21.62,78.0,1611
21.63,78.03,1567
21.63,77.86,1602
21.65,77.71,1520
21.66,77.67,1498
21.66,77.51,1493
21.65,77.45,1457
21.64,77.37,1441
21.64,77.26,1434
21.65,77.11,1384
21.67,76.88,1361
21.68,76.79,1365
21.69,76.62,1326
21.71,76.42,1326
21.72,76.31,1301
21.73,76.11,1281
21.75,75.96,1263
21.77,75.72,1242
21.79,75.66,1242
21.81,75.47,1239
21.84,75.34,1211
21.85,75.23,1174
21.86,75.11,1179
21.89,74.94,1156
21.9,74.9,1148
21.92,74.65,1127
21.96,74.56,1114
22.04,74.46,1148
22.14,74.37,1179
22.27,74.24,1245
22.36,74.45,1302
22.46,74.75,1391
22.6,74.99,1550
22.75,75.31,1722
22.93,75.17,1814
23.06,75.21,1877
23.17,75.51,1993
23.28,75.81,2133
23.37,76.09,2223
23.44,76.13,2359
23.51,76.29,2441
23.57,76.61,2546
23.63,76.73,2620
23.67,76.96,2684
23.69,77.22,2805
23.73,77.73,2921
23.76,77.7,2907
23.77,78.02,3021
23.8,78.2,3070
23.79,78.23,3107
23.79,78.42,3135
23.74,78.07,3107
23.61,77.71,2981
23.47,77.56,2865
23.38,77.74,2834
23.32,77.91,2839
23.28,77.74,2816
23.25,77.73,2774
23.27,77.92,2765
23.32,77.99,2426
23.09,74.01,2316
22.37,77.98,2336
22.24,82.22,2482
22.42,82.97,2647
22.77,82.04,2746
23.08,81.39,2913
23.3,81.06,3009
23.46,80.9,3118
23.57,80.42,3228
23.43,78.02,3223
23.36,80.26,3323
23.4,81.66,3428
23.47,82.22,3501
23.53,81.87,3493
23.59,80.89,3388
23.48,77.03,3343
22.64,71.71,2830
22.08,72.69,3041
21.72,73.56,3113
21.69,75.99,3209
21.82,71.72,3249
21.85,68.34,3305
21.98,69.18,3419
22.02,66.57,3417
22.07,67.74,3523
22.06,65.37,3496
22.04,66.04,3618
22.03,64.77,3618
21.97,64.93,3679
22.03,64.76,3718
22.06,65.95,3781
22.05,65.03,3685
22.1,66.87,3622
22.11,67.67,3325
22.18,69.81,3440
22.25,69.79,3319
22.29,69.69,3181
22.3,69.72,2876
22.28,69.84,2776
22.25,70.01,2787
22.21,70.16,2794
22.18,70.37,2753
22.15,70.49,2715
22.12,70.64,2705
22.1,70.83,2712
22.07,70.96,2630
22.04,71.08,2628
22.02,71.23,2608
22.01,71.31,2589
21.99,71.43,2540
21.98,71.52,2530
21.97,71.6,2476
21.96,71.68,2413
21.95,71.77,2428
21.94,71.84,2382
21.92,71.93,2348
21.91,71.98,2297
21.9,72.08,2279
21.88,72.15,2187
21.88,72.23,2124
21.87,72.24,2114
21.85,72.3,2080
21.84,72.34,2098
21.84,72.41,2097
21.83,72.43,2070
21.83,72.45,2031
21.82,72.51,2005
21.81,72.57,1980
21.8,72.6,1933
21.8,72.6,1918
21.79,72.64,1915
21.78,72.69,1935
21.77,72.71,1920
21.77,72.74,1899
21.76,72.78,1894
21.76,72.8,1864
21.75,72.8,1869
21.75,72.86,1869
21.75,72.9,1847
21.74,72.93,1806
21.74,72.97,1796
21.73,73.0,1784
21.72,73.01,1739
21.71,73.09,1731
21.7,73.16,1695
21.69,73.14,1697
21.69,73.15,1705
21.69,73.17,1658
21.68,73.27,1666
21.67,73.26,1631
21.67,73.28,1623
21.66,73.31,1608
21.65,73.33,1620
21.64,73.35,1589
21.64,73.38,1585
21.64,73.38,1557
21.64,73.38,1562
21.63,73.41,1541
21.62,73.45,1524
21.62,73.43,1541
21.61,73.45,1514
21.61,73.46,1499
21.61,73.46,1509
21.61,73.5,1496
21.6,73.53,1468
21.6,73.54,1462
21.6,73.53,1449
21.6,73.52,1465
21.59,73.57,1446
21.59,73.59,1445
21.59,73.62,1440
21.58,73.6,1437
21.57,73.65,1416
21.57,73.67,1419
21.57,73.81,1401
21.57,73.84,1368
21.57,73.86,1376
21.56,73.84,1349
21.56,73.81,1356
21.55,73.84,1363
21.56,73.87,1343
21.56,73.9,1329
21.56,73.9,1345
21.55,74.58,1230
21.55,75.2,1086
21.52,75.57,1062
21.51,75.77,1059
21.51,75.7,1057
21.5,75.83,1044
21.5,75.99,1011
21.48,76.13,971
21.47,76.18,958
21.47,76.29,960
21.46,76.21,968
21.46,76.21,953
21.46,76.2,930
21.46,76.19,927
21.46,76.15,909
21.46,76.12,893
21.45,76.16,879
21.45,76.06,879
21.44,76.05,861
21.44,76.08,840
21.43,76.01,841
21.43,75.94,845
21.42,75.99,808
21.42,75.95,810
21.42,75.92,825
21.41,75.94,792
21.41,75.84,781
21.41,75.92,784
21.4,75.96,740
21.4,75.85,755
21.39,75.81,752
21.39,75.81,742
21.38,75.78,748
21.38,75.9,737
21.37,75.76,724
21.37,75.75,722
21.37,75.74,724
21.37,75.71,714
21.37,75.69,714
21.36,75.71,696
21.36,75.7,693
21.36,75.67,684
21.36,75.69,687
21.35,75.72,666
21.35,75.75,651
21.34,75.77,648
21.34,75.79,645
21.34,75.77,648
21.33,75.78,634
21.32,75.78,625
21.32,75.76,620
21.32,75.77,616
21.31,75.78,604
21.31,75.78,618
21.3,75.81,599
21.3,75.84,591
21.3,75.83,600
21.31,75.82,591
21.31,75.74,595
21.3,75.73,588
21.31,75.72,590
21.31,75.68,582
21.32,75.61,575
21.32,75.62,574
21.32,75.63,567
21.32,75.65,564
21.32,75.61,569
21.33,75.58,567
21.33,75.6,568
21.34,75.57,560
21.34,75.57,555
21.34,75.57,541
21.35,75.6,538
21.35,75.68,540
21.37,75.63,537
21.38,75.66,542
21.38,75.54,529
21.39,75.68,517
21.4,75.63,520
21.42,75.61,508
21.44,75.73,512
21.45,75.61,494
21.45,75.45,486
21.46,75.43,518
21.47,75.22,525
21.48,75.12,506
21.49,75.03,504
21.51,74.94,510
21.52,74.97,505
21.53,74.97,489
21.55,74.84,499
21.57,74.75,493
21.59,75.03,487
21.6,74.85,482
21.62,74.79,459
21.63,74.73,473
21.66,74.85,455
21.68,74.54,463
21.72,74.3,482
21.75,74.24,480
21.8,74.09,470
21.86,74.04,471
21.91,73.9,454
21.97,73.69,464
22.02,73.5,463
22.06,73.36,458
22.1,73.21,448
22.12,73.04,430
22.16,72.86,439
22.18,72.85,450
22.21,72.8,443
22.23,72.67,447
22.25,72.61,448
22.28,72.53,441
22.3,72.42,446
22.32,72.37,439
22.35,72.6,474
22.38,72.61,499
22.4,72.39,471
22.42,72.28,463
22.43,72.29,474
22.45,72.21,473
22.46,72.21,471
22.48,72.16,479
22.5,72.07,465
22.52,72.07,484
22.54,72.03,494
22.55,72.02,493
22.55,72.01,478
22.56,71.98,491
22.57,71.98,508
22.59,71.95,494
22.6,71.93,519
22.63,71.79,511
22.67,71.7,486
22.7,71.58,494
22.77,71.33,423
22.83,71.2,443
22.8,71.29,464
22.76,71.36,475
22.71,71.55,486
22.69,71.54,485
22.68,71.54,497
22.66,71.58,485
22.65,71.62,490
22.64,71.68,497
22.65,71.66,500
22.64,71.67,504
22.65,71.66,492
22.65,71.67,503
22.66,71.62,498
22.66,71.61,505
22.68,71.49,492
22.68,71.52,494
22.68,71.54,502
22.7,69.87,471
22.85,68.18,410
22.95,67.76,409
22.99,67.02,408
23.05,66.82,407
23.06,66.95,407
23.07,68.54,439
23.11,69.53,536
23.26,70.06,660
23.41,70.51,767
23.35,72.97,885
23.39,75.06,1155
23.57,75.97,1373
23.58,73.53,1582
23.11,77.31,1749
23.12,80.63,1940
23.27,81.92,2146
23.29,77.69,2311
23.12,81.46,2424
23.27,83.42,2617
23.49,83.87,2754
23.8,82.76,2945
24.11,81.89,3076
24.34,81.34,3240
24.46,80.98,3376
24.52,80.92,3475
24.52,81.05,3516
24.49,81.07,3556
24.43,80.86,3548
24.34,80.78,3523
24.19,80.63,3422
24.0,80.29,3233
23.83,80.1,3070
23.71,79.91,2922
23.61,79.63,2848
23.52,79.4,2723
23.46,79.13,2642
23.41,79.02,2557
23.36,79.04,2568
23.3,78.97,2507
23.26,79.03,2510
23.21,79.06,2494
23.17,79.04,2478
23.13,79.0,2476
23.1,78.92,2430
23.06,78.86,2400
23.04,78.8,2368
23.0,78.73,2330
22.97,78.64,2336
22.95,78.52,2300
22.92,78.43,2280
22.89,78.34,2263
22.87,78.24,2176
22.85,78.16,2146
22.84,78.06,2144
22.81,77.97,2160
22.8,77.92,2119
22.79,77.84,2066
22.77,77.76,2046
22.75,77.72,2024
22.74,77.64,2010
22.73,77.55,1960
22.72,77.47,1950
22.71,77.41,1938
22.7,77.35,1906
22.69,77.3,1901
22.69,77.19,1864
22.69,77.08,1850
22.68,77.05,1823
22.67,76.95,1792
22.66,76.89,1769
22.65,76.85,1757
22.65,76.8,1736
22.64,76.75,1730
22.64,76.69,1718
22.63,76.64,1694
22.62,76.62,1674
22.62,76.57,1662
22.62,76.49,1629
22.61,76.47,1639
22.61,76.46,1620
22.6,76.38,1589
22.59,76.38,1570
22.59,76.34,1588
22.58,76.28,1558
22.58,76.25,1543
22.57,76.2,1536
22.56,76.18,1518
22.55,76.16,1502
22.55,76.11,1480
22.54,76.03,1461
22.54,75.95,1457
22.53,75.93,1448
22.53,75.86,1429
22.53,75.76,1424
22.52,75.75,1401
22.52,75.69,1383
22.52,75.61,1380
22.51,75.56,1363
22.51,75.5,1347
22.5,75.5,1348
22.49,75.48,1357
22.49,75.35,1316
22.49,75.26,1307
22.48,75.28,1287
22.48,75.26,1305
22.48,75.24,1286
22.47,75.19,1271
22.47,75.13,1254
22.47,75.11,1261
22.46,75.06,1232
22.46,74.99,1224
22.45,74.9,1216
22.45,74.88,1206
22.44,74.85,1198
22.44,74.78,1176
22.43,74.65,1172
22.43,74.36,1101
22.42,74.34,1095
22.42,74.55,1115
22.41,74.4,1091
22.4,73.87,1024
22.39,73.86,993
22.39,73.99,1011
22.39,73.94,1011
22.38,73.66,963
22.37,73.64,948
22.36,73.43,949
22.35,73.23,900
22.34,73.42,887
22.35,73.5,929
22.34,73.32,874
22.32,73.21,865
22.32,73.15,843
22.31,73.11,828
22.31,73.17,832
22.31,73.17,844
22.3,72.95,803
22.29,72.79,767
22.3,72.79,767
22.29,72.77,765
22.28,72.65,749
22.28,72.6,739
22.28,72.5,717
22.27,72.54,727
22.27,72.45,714
22.26,72.41,707
22.26,72.28,685
22.27,72.49,689
22.25,72.25,680
22.24,72.18,669
22.24,72.15,663
22.25,72.26,656
22.24,72.04,652
22.24,72.09,631
22.23,71.98,622
22.24,72.08,625
22.23,72.02,624
22.23,72.08,626
22.22,71.94,624
22.23,72.15,615
22.22,72.2,622
22.22,72.07,596
22.22,72.25,616
22.22,72.49,630
22.22,72.53,643
22.21,72.53,629
22.21,72.47,616
22.21,72.44,609
22.2,72.46,611
22.19,72.48,599
22.19,72.47,595
22.18,72.44,586
22.18,72.39,577
22.18,72.34,572
22.17,72.32,576
22.16,72.29,570
22.16,72.26,556
22.15,72.2,542
22.15,72.14,540
22.14,72.17,529
22.14,72.09,527
22.14,72.05,527
22.13,71.97,511
22.13,71.96,502
22.13,72.06,502
22.12,72.08,500
22.12,72.08,503
22.12,72.01,490
22.12,71.99,487
22.12,71.97,482
22.12,71.94,473
22.11,71.93,472
22.11,71.93,473
22.11,71.85,464
22.11,71.86,453
22.11,71.84,460
22.11,71.82,455
22.11,71.79,452
22.11,71.78,454
22.13,71.43,429
22.16,71.59,438
22.19,71.57,442
22.23,71.5,445
22.26,71.57,437
22.3,71.34,432
22.34,71.28,436
22.38,71.23,451
22.4,71.24,433
22.42,71.27,437
22.44,71.23,448
22.47,71.31,435
22.54,71.9,492
22.59,71.82,482
22.63,71.6,496
22.67,71.55,488
22.7,71.44,499
22.73,71.45,509
22.74,71.34,524
22.75,71.0,510
22.77,71.39,539
22.8,71.35,561
22.81,71.17,539
22.82,71.19,538
22.83,71.24,535
22.84,71.21,528
22.85,71.17,541
22.87,71.27,543
22.88,71.16,557
22.88,71.12,536
22.88,71.05,545
22.86,70.9,517
22.83,70.87,508
22.82,70.9,481
22.81,70.84,482
22.81,70.81,488
22.82,70.74,490
22.82,70.72,473
22.84,70.8,469
22.84,70.82,479
22.86,70.78,478
22.87,70.63,456
22.88,70.52,455
22.88,70.53,441
22.89,70.4,452
22.91,69.9,417
22.93,70.08,432
22.94,70.09,434
22.96,69.99,434
22.99,69.67,449
23.0,69.27,423
23.01,68.95,410
23.03,68.95,410
23.05,69.05,416
23.06,69.03,423
23.06,68.93,412
23.07,68.98,418
23.09,68.98,416
23.12,69.01,436
23.13,69.13,450
23.14,69.04,453
23.16,69.02,460
23.19,68.92,467
23.23,68.91,473
23.29,68.78,514
23.28,67.87,560
22.91,69.31,665
22.78,71.57,780
23.02,71.91,905
23.34,71.63,1063
23.59,71.72,1208
23.69,70.13,1330
23.35,70.28,1445
23.24,73.62,1577
23.36,75.39,1739
23.62,75.11,1820
23.88,74.68,1953
24.08,74.6,2107
24.23,74.61,2217
24.33,74.73,2326
24.21,74.32,2422
23.8,70.13,2487
23.25,66.18,2525
22.82,63.68,2602
22.48,61.5,2656
22.22,60.97,2699
22.21,65.05,2762
22.46,67.29,2842
22.52,68.32,2889
22.66,70.94,2916
22.86,72.83,2970
23.04,73.6,3004
23.22,72.52,2882
23.27,71.4,2638
23.26,70.72,2430
23.24,70.35,2291
23.21,70.14,2165
23.18,69.99,2050
23.17,69.66,1918
23.15,69.5,1831
23.15,69.18,1720
23.14,68.83,1581
23.13,68.7,1496
23.12,68.66,1441
23.11,68.68,1401
23.1,68.81,1371
23.09,68.94,1361
23.08,69.03,1317
23.08,69.12,1296
23.08,69.12,1298
23.08,69.16,1263
23.08,69.23,1246
23.07,69.28,1258
23.09,69.31,1238
23.09,69.36,1224
23.1,69.38,1219
23.1,69.38,1206
23.12,69.33,1190
23.16,69.45,1208
23.2,69.66,1237
23.28,69.87,1285
23.37,69.94,1309
23.47,70.02,1357
23.53,68.68,1367
23.21,65.82,1399
22.91,67.99,1476
22.93,71.19,1586
23.05,73.31,1675
23.24,74.09,1739
23.47,74.08,1840
23.65,73.78,1891
23.78,73.75,1955
23.91,73.77,2003
24.0,73.78,2064
24.06,73.98,2125
24.12,74.13,2225
24.18,74.22,2298
24.22,74.38,2303
24.25,74.49,2371
24.3,74.64,2443
24.33,74.7,2489
24.35,74.85,2506
24.37,74.94,2570
24.4,75.07,2596
24.43,75.2,2655
24.34,73.52,2689
23.88,71.85,2614
23.65,74.15,2698
23.68,76.53,2759
23.7,77.86,2754
23.7,77.29,2664
23.69,76.88,2557
23.67,76.68,2550
23.63,76.36,2470
23.59,76.18,2342
23.54,75.95,2281
23.49,75.8,2230
23.45,75.66,2166
23.4,75.57,2103
23.36,75.4,2040
23.32,75.3,1997
23.28,75.26,1951
23.26,75.13,1928
23.23,75.11,1892
23.2,75.04,1858
23.18,74.96,1824
23.16,74.88,1782
23.14,74.86,1748
23.12,74.81,1707
23.1,74.78,1678
23.08,74.74,1655
23.07,74.7,1629
23.05,74.67,1609
23.03,74.67,1602
23.02,74.64,1577
23.01,74.59,1536
23.0,74.57,1512
22.99,74.52,1495
22.98,74.5,1480
22.96,74.44,1463
22.95,74.43,1444
22.94,74.4,1423
22.93,74.41,1414
22.92,74.34,1407
22.92,74.3,1385
22.91,74.3,1374
22.9,74.25,1364
22.89,74.15,1323
22.89,74.13,1341
22.88,74.11,1320
22.87,74.04,1292
22.87,73.99,1297
22.87,73.93,1272
22.86,73.87,1247
22.85,73.62,1200
22.84,73.33,1068
22.83,73.14,1041
22.83,72.8,1008
22.83,72.83,1031
22.82,72.67,987
22.82,72.69,971
22.81,72.75,979
22.81,72.7,977
22.8,72.35,918
22.79,72.46,924
22.78,72.55,911
22.78,72.4,909
22.77,72.31,892
22.76,72.43,869
22.75,72.55,873
22.76,72.44,871
22.75,72.54,860
22.74,72.48,860
22.73,72.33,849
22.72,72.19,824
22.71,72.33,833
22.7,72.11,820
22.7,72.23,804
22.7,72.04,779
22.69,72.01,758
22.67,72.11,746
22.67,72.08,727
22.66,72.13,722
22.65,72.02,698
22.64,72.01,706
22.63,71.86,686
22.62,71.81,669
22.61,71.83,655
22.6,71.77,617
22.59,71.88,648
22.58,71.73,614
22.56,71.86,596
22.56,71.8,585
22.55,71.83,579
22.55,71.78,563
22.54,71.8,572
22.53,71.72,545
22.52,71.61,541
22.51,71.55,494
22.5,71.56,503
22.49,71.53,490
22.48,71.45,468
22.46,71.34,446
22.44,71.29,432
22.43,71.22,413
22.42,71.25,414
22.4,71.0,411
22.39,70.97,409
22.39,70.91,409
22.38,70.73,409
22.36,70.69,408
22.35,70.6,408
22.34,70.58,408
22.33,70.53,407
22.31,70.43,407
22.29,70.4,407
22.29,70.41,407
22.28,70.28,406
22.26,70.22,406
22.25,70.22,406
22.25,70.12,405
22.23,70.07,405
22.23,70.02,405
22.21,69.97,405
22.2,69.95,405
22.19,69.92,404
22.18,69.84,404
22.16,69.79,404
22.15,69.74,404
22.14,69.71,404
22.13,69.75,404
22.11,69.66,404
22.1,69.59,404
22.09,69.51,403
22.07,69.53,403
22.06,69.44,403
22.05,69.35,403
22.05,69.36,403
22.04,69.29,403
22.04,69.22,403
22.04,69.21,403
22.03,69.24,403
22.03,69.24,403
22.03,69.13,403
22.04,69.21,402
22.07,69.16,402
22.08,69.14,402
22.09,69.25,403
22.1,69.11,402
22.09,69.04,402
22.09,69.02,402
22.11,68.91,402
22.12,68.83,402
22.13,68.92,402
22.13,68.9,402
22.14,68.83,402
22.15,68.64,402
22.16,68.58,401
22.16,68.54,402
22.18,68.62,402
22.18,68.69,402
22.17,68.64,402
22.17,68.65,402
22.18,68.52,403
22.18,68.45,402
22.18,68.52,402
22.18,68.51,402
22.19,68.5,402
22.21,68.78,402
22.23,68.94,403
22.23,68.73,403
22.22,68.58,402
22.21,68.56,402
22.2,68.64,403
22.2,68.59,403
22.21,68.59,402
